ID,Protein_type,Protein_class_type,kP,MW,PI_mean,PI_range,Protein_conc,Temperature,Buffer_type,Buffer_pH,Buffer_conc,Salt_type,Salt_conc,Stabilizer_type,Stabilizer_conc,Surfactant_type,Surfactant_conc,Excipient_type,Excipient_conc,C_Class,HCI,Viscosity_100,Viscosity_1000,Viscosity_10000,Viscosity_100000,Viscosity_15000000,_conc_bin
389_crlys_c150p000_d0,Belatacept,Fc-Fusion,4.5,90.0,5.6,0.5,55.0,25.0,Histidine,6.0,30.0,none,0.0,none,0.0,none,0.0,Lysine,150.0,1.4,1.5,0.873420677676128,0.873420677676128,0.873420677676128,0.8052512589306742,0.6987365421409024,
389_crlys_c150p000_d1,Belatacept,Fc-Fusion,4.5,90.0,5.6,0.5,55.0,25.0,Histidine,6.0,30.0,none,0.0,none,0.0,none,0.0,Lysine,150.0,1.4,1.5,1.5790685052601343,1.5790685052601343,1.5790685052601343,1.45582413411788,1.2632548042081075,
387_crlys_c175p000_d0,Belatacept,Fc-Fusion,4.5,90.0,5.6,0.5,70.0,25.0,Histidine,6.0,15.0,none,0.0,none,0.0,none,0.0,Lysine,175.0,1.4,1.5,2.471349385370653,2.4713493853706514,2.471349190190811,2.2308984480765877,1.6545797081589149,
387_crlys_c175p000_d1,Belatacept,Fc-Fusion,4.5,90.0,5.6,0.5,70.0,25.0,Histidine,6.0,15.0,none,0.0,none,0.0,none,0.0,Lysine,175.0,1.4,1.5,2.713555723653609,2.7135557236536068,2.7135554763257477,2.4088612660501942,1.67856207137023,
421_crlys_c175p000_d0,Belatacept,Fc-Fusion,4.5,90.0,5.6,0.5,110.0,25.0,Histidine,6.0,15.0,none,0.0,none,0.0,none,0.0,Lysine,175.0,1.4,1.5,5.420408296038267,5.420408296038092,5.420407586684797,4.931687629211941,3.096144629833028,
421_crlys_c175p000_d1,Belatacept,Fc-Fusion,4.5,90.0,5.6,0.5,110.0,25.0,Histidine,6.0,15.0,none,0.0,none,0.0,none,0.0,Lysine,175.0,1.4,1.5,4.582488166606437,4.582488166606321,4.582487698776256,4.260168917329447,3.049598377275552,
397_crlys_c175p000_d0,Belatacept,Fc-Fusion,4.5,90.0,5.6,0.5,35.0,25.0,PBS,7.4,10.0,NaCl,140.0,none,0.0,none,0.0,Lysine,175.0,1.4,1.5,0.8785683406256483,0.8661703094928576,0.8544271138551396,0.848214885800051,0.8449517816083659,
397_crlys_c175p000_d1,Belatacept,Fc-Fusion,4.5,90.0,5.6,0.5,35.0,25.0,PBS,7.4,10.0,NaCl,140.0,none,0.0,none,0.0,Lysine,175.0,1.4,1.5,0.5914065088515582,0.583060799167033,0.5751558906770253,0.5709741418746119,0.5687775898606285,
387_crlys_c200p000_d0,Belatacept,Fc-Fusion,4.5,90.0,5.6,0.5,70.0,25.0,Histidine,6.0,15.0,none,0.0,none,0.0,none,0.0,Lysine,200.0,1.4,1.5,1.8243760436043326,1.8243760436043321,1.8243759877205084,1.755530215061861,1.590518834359023,
387_crlys_c200p000_d1,Belatacept,Fc-Fusion,4.5,90.0,5.6,0.5,70.0,25.0,Histidine,6.0,15.0,none,0.0,none,0.0,none,0.0,Lysine,200.0,1.4,1.5,2.1427109290420976,2.1427109290420967,2.142710804619465,1.9894290208215475,1.6220391607861624,
393_crlys_c200p000_d0,Belatacept,Fc-Fusion,4.5,90.0,5.6,0.5,70.0,25.0,PBS,7.4,10.0,NaCl,140.0,none,0.0,none,0.0,Lysine,200.0,1.4,1.5,2.661779999981258,2.5409379390909415,2.528853733001905,2.5276453123930014,2.5275119385628337,
393_crlys_c200p000_d1,Belatacept,Fc-Fusion,4.5,90.0,5.6,0.5,70.0,25.0,PBS,7.4,10.0,NaCl,140.0,none,0.0,none,0.0,Lysine,200.0,1.4,1.5,2.6238784438647493,2.5371477834792895,2.5284747174407403,2.527607410836885,2.527511685885793,
389_crlys_c200p000_d0,Belatacept,Fc-Fusion,4.5,90.0,5.6,0.5,55.0,25.0,Histidine,6.0,30.0,none,0.0,none,0.0,none,0.0,Lysine,200.0,1.4,1.5,1.4413519266156576,1.4413519266156576,1.4413519266156576,1.3288561664895575,1.1530815412925262,
389_crlys_c200p000_d1,Belatacept,Fc-Fusion,4.5,90.0,5.6,0.5,55.0,25.0,Histidine,6.0,30.0,none,0.0,none,0.0,none,0.0,Lysine,200.0,1.4,1.5,1.5065281401064003,1.5065281401064003,1.5065281401064003,1.388945456000535,1.2052225120851203,
387_crlys_c250p000_d0,Belatacept,Fc-Fusion,4.5,90.0,5.6,0.5,70.0,25.0,Histidine,6.0,15.0,none,0.0,none,0.0,none,0.0,Lysine,250.0,1.4,1.5,1.852517959529554,1.8525179595295536,1.8525178975866596,1.776207686579464,1.5933053413264522,
387_crlys_c250p000_d1,Belatacept,Fc-Fusion,4.5,90.0,5.6,0.5,70.0,25.0,Histidine,6.0,15.0,none,0.0,none,0.0,none,0.0,Lysine,250.0,1.4,1.5,2.6194973766278897,2.619497376627888,2.6194971495511767,2.3397512311547355,1.669248766617687,
421_crlys_c250p000_d0,Belatacept,Fc-Fusion,4.5,90.0,5.6,0.5,110.0,25.0,Histidine,6.0,15.0,none,0.0,none,0.0,none,0.0,Lysine,250.0,1.4,1.5,4.961032906970116,4.961032906969974,4.9610323300276615,4.563538973150014,3.0706264424459397,
421_crlys_c250p000_d1,Belatacept,Fc-Fusion,4.5,90.0,5.6,0.5,110.0,25.0,Histidine,6.0,15.0,none,0.0,none,0.0,none,0.0,Lysine,250.0,1.4,1.5,5.769372808246074,5.769372808245875,5.7693719983065765,5.211351754108172,3.1155295207650973,
389_crlys_c250p000_d0,Belatacept,Fc-Fusion,4.5,90.0,5.6,0.5,55.0,25.0,Histidine,6.0,30.0,none,0.0,none,0.0,none,0.0,Lysine,250.0,1.4,1.5,1.4280962297270428,1.4280962297270428,1.4280962297270428,1.3166350605776151,1.1424769837816342,
389_crlys_c250p000_d1,Belatacept,Fc-Fusion,4.5,90.0,5.6,0.5,55.0,25.0,Histidine,6.0,30.0,none,0.0,none,0.0,none,0.0,Lysine,250.0,1.4,1.5,1.2632598383993485,1.2632598383993485,1.2632598383993485,1.164663948573058,1.010607870719479,
421_crlys_c300p000_d0,Belatacept,Fc-Fusion,4.5,90.0,5.6,0.5,110.0,25.0,Histidine,6.0,15.0,none,0.0,none,0.0,none,0.0,Lysine,300.0,1.4,1.5,3.5473460058234947,3.547346005823453,3.547345836364162,3.430594228754342,2.9920964904532785,
421_crlys_c300p000_d1,Belatacept,Fc-Fusion,4.5,90.0,5.6,0.5,110.0,25.0,Histidine,6.0,15.0,none,0.0,none,0.0,none,0.0,Lysine,300.0,1.4,1.5,3.93618261892934,3.9361826189292706,3.936182337391189,3.7422123083231433,3.01369626656737,
393_crlys_c300p000_d0,Belatacept,Fc-Fusion,4.5,90.0,5.6,0.5,70.0,25.0,PBS,7.4,10.0,NaCl,140.0,none,0.0,none,0.0,Lysine,300.0,1.4,1.5,2.6027790597230984,2.5350378450651236,2.5282637235993235,2.5275863114527435,2.527511545223232,
393_crlys_c300p000_d1,Belatacept,Fc-Fusion,4.5,90.0,5.6,0.5,70.0,25.0,PBS,7.4,10.0,NaCl,140.0,none,0.0,none,0.0,Lysine,300.0,1.4,1.5,2.5999030160168894,2.5347502406945024,2.5282349631622614,2.527583435409037,2.527511526049607,
388_crlys_c300p000_d0,Belatacept,Fc-Fusion,4.5,90.0,5.6,0.5,55.0,25.0,Histidine,6.0,15.0,none,0.0,none,0.0,none,0.0,Lysine,300.0,1.4,1.5,1.1950971119508644,1.1950971119508644,1.1950971119508644,1.10156777275471,0.9560776895606917,
388_crlys_c300p000_d1,Belatacept,Fc-Fusion,4.5,90.0,5.6,0.5,55.0,25.0,Histidine,6.0,15.0,none,0.0,none,0.0,none,0.0,Lysine,300.0,1.4,1.5,1.1598256386419912,1.1598256386419912,1.1598256386419912,1.0690566756178355,0.9278605109135931,
410_crsuc_c0p050_d0,Etanercept,Fc-Fusion,4.5,150.0,7.9,0.6,134.0,25.0,Histidine,6.0,15.0,none,0.0,Sucrose,0.05,none,0.0,none,0.0,1.4,1.5,93.16920713911693,90.43256402670026,76.77671489574108,46.659957443595665,9.988939737212327,
410_crsuc_c0p050_d1,Etanercept,Fc-Fusion,4.5,150.0,7.9,0.6,134.0,25.0,Histidine,6.0,15.0,none,0.0,Sucrose,0.05,none,0.0,none,0.0,1.4,1.5,89.15524165348454,86.54038423248386,73.49224570169045,44.71573978357797,9.676650342168863,
420_crsuc_c0p050_d0,Etanercept,Fc-Fusion,4.5,150.0,7.9,0.6,150.0,25.0,Histidine,6.0,15.0,none,0.0,Sucrose,0.05,none,0.0,none,0.0,1.4,1.5,129.06690133593452,128.0757183052437,115.88682368238224,70.93630824973327,13.57211880669615,
420_crsuc_c0p050_d1,Etanercept,Fc-Fusion,4.5,150.0,7.9,0.6,150.0,25.0,Histidine,6.0,15.0,none,0.0,Sucrose,0.05,none,0.0,none,0.0,1.4,1.5,131.3900187815826,130.38099512276332,117.97270859191892,72.21311410405453,13.816407819974456,
398_crsuc_c0p050_d0,Etanercept,Fc-Fusion,4.5,150.0,7.9,0.6,55.0,25.0,Acetate,5.0,20.0,none,0.0,Sucrose,0.05,none,0.0,none,0.0,1.4,1.5,5.875201051182859,5.74275531751426,4.48988202291147,3.535625562024519,2.185891791778297,
398_crsuc_c0p050_d1,Etanercept,Fc-Fusion,4.5,150.0,7.9,0.6,55.0,25.0,Acetate,5.0,20.0,none,0.0,Sucrose,0.05,none,0.0,none,0.0,1.4,1.5,6.001840001729053,5.866233440576036,4.5834602297254206,3.606430365987296,2.2244850968919287,
410_crsuc_c0p100_d0,Etanercept,Fc-Fusion,4.5,150.0,7.9,0.6,134.0,25.0,Histidine,6.0,15.0,none,0.0,Sucrose,0.1,none,0.0,none,0.0,1.4,1.5,87.73969085333992,85.1677819413753,72.33395647067177,44.03009889450098,9.566519474174912,
410_crsuc_c0p100_d1,Etanercept,Fc-Fusion,4.5,150.0,7.9,0.6,134.0,25.0,Histidine,6.0,15.0,none,0.0,Sucrose,0.1,none,0.0,none,0.0,1.4,1.5,87.17905053952205,84.624151731032,71.87520667666661,43.75854528923354,9.52290125546679,
420_crsuc_c0p100_d0,Etanercept,Fc-Fusion,4.5,150.0,7.9,0.6,150.0,25.0,Histidine,6.0,15.0,none,0.0,Sucrose,0.1,none,0.0,none,0.0,1.4,1.5,130.92211528797657,129.9166849439271,117.55258655363774,71.9559502137774,13.76720510619147,
420_crsuc_c0p100_d1,Etanercept,Fc-Fusion,4.5,150.0,7.9,0.6,150.0,25.0,Histidine,6.0,15.0,none,0.0,Sucrose,0.1,none,0.0,none,0.0,1.4,1.5,117.04967631024599,116.15078084048804,105.09677585998409,64.33153529938654,12.308439241391229,
413_crsuc_c0p100_d0,Etanercept,Fc-Fusion,4.5,150.0,7.9,0.6,55.0,25.0,Histidine,6.0,15.0,NaCl,140.0,Sucrose,0.1,none,0.0,none,0.0,1.4,1.5,7.137044727690701,6.9051592013560565,6.404499077160171,5.417667899138003,1.6384059370253765,
413_crsuc_c0p100_d1,Etanercept,Fc-Fusion,4.5,150.0,7.9,0.6,55.0,25.0,Histidine,6.0,15.0,NaCl,140.0,Sucrose,0.1,none,0.0,none,0.0,1.4,1.5,7.506995353335654,7.2630899786157705,6.736478002743361,5.698494166212722,1.723333147739252,
410_crsuc_c0p150_d0,Etanercept,Fc-Fusion,4.5,150.0,7.9,0.6,134.0,25.0,Histidine,6.0,15.0,none,0.0,Sucrose,0.15,none,0.0,none,0.0,1.4,1.5,83.26483174725618,80.82869226633778,68.67235625655496,41.862641269048005,9.218372224741483,
410_crsuc_c0p150_d1,Etanercept,Fc-Fusion,4.5,150.0,7.9,0.6,134.0,25.0,Histidine,6.0,15.0,none,0.0,Sucrose,0.15,none,0.0,none,0.0,1.4,1.5,88.94266155632221,86.33425392025538,73.31829981628184,44.61277378136628,9.660111458070649,
420_crsuc_c0p150_d0,Etanercept,Fc-Fusion,4.5,150.0,7.9,0.6,150.0,25.0,Histidine,6.0,15.0,none,0.0,Sucrose,0.15,none,0.0,none,0.0,1.4,1.5,124.44799658095454,123.49228492182472,111.7395930957202,68.39771742525366,13.086414699426717,
420_crsuc_c0p150_d1,Etanercept,Fc-Fusion,4.5,150.0,7.9,0.6,150.0,25.0,Histidine,6.0,15.0,none,0.0,Sucrose,0.15,none,0.0,none,0.0,1.4,1.5,127.46482978384603,126.48595003246189,114.44835276875733,70.05579558319545,13.403651870427344,
413_crsuc_c0p150_d0,Etanercept,Fc-Fusion,4.5,150.0,7.9,0.6,55.0,25.0,Histidine,6.0,15.0,NaCl,140.0,Sucrose,0.15,none,0.0,none,0.0,1.4,1.5,7.180881549638935,6.947571746882025,6.4438364915137365,5.450944045236364,1.6484692772566139,
413_crsuc_c0p150_d1,Etanercept,Fc-Fusion,4.5,150.0,7.9,0.6,55.0,25.0,Histidine,6.0,15.0,NaCl,140.0,Sucrose,0.15,none,0.0,none,0.0,1.4,1.5,7.125116334314599,6.893618366399704,6.39379501304343,5.408613160608586,1.6356676116719213,
420_crsuc_c0p300_d0,Etanercept,Fc-Fusion,4.5,150.0,7.9,0.6,150.0,25.0,Histidine,6.0,15.0,none,0.0,Sucrose,0.3,none,0.0,none,0.0,1.4,1.5,117.60806752179526,116.70488382718922,105.59814517472556,64.63843203818176,12.367157253409168,
420_crsuc_c0p300_d1,Etanercept,Fc-Fusion,4.5,150.0,7.9,0.6,150.0,25.0,Histidine,6.0,15.0,none,0.0,Sucrose,0.3,none,0.0,none,0.0,1.4,1.5,125.67756409841853,124.71240984443455,112.84359941048452,69.07349858626309,13.215710717655595,
410_crsuc_c0p300_d0,Etanercept,Fc-Fusion,4.5,150.0,7.9,0.6,134.0,25.0,Histidine,6.0,15.0,none,0.0,Sucrose,0.3,none,0.0,none,0.0,1.4,1.5,84.09165874997285,81.63043293022875,69.34891608970567,42.26312594342183,9.282699958850865,
410_crsuc_c0p300_d1,Etanercept,Fc-Fusion,4.5,150.0,7.9,0.6,134.0,25.0,Histidine,6.0,15.0,none,0.0,Sucrose,0.3,none,0.0,none,0.0,1.4,1.5,89.01667054229524,86.40601743711314,73.37885844225443,44.648621019725404,9.665869410285241,
400_crsuc_c0p300_d0,Etanercept,Fc-Fusion,4.5,150.0,7.9,0.6,55.0,25.0,Acetate,5.0,20.0,NaCl,140.0,Sucrose,0.3,none,0.0,none,0.0,1.4,1.5,5.340113821109867,5.261148568278293,5.049881213659556,4.595140991738288,3.005034689188631,
400_crsuc_c0p300_d1,Etanercept,Fc-Fusion,4.5,150.0,7.9,0.6,55.0,25.0,Acetate,5.0,20.0,NaCl,140.0,Sucrose,0.3,none,0.0,none,0.0,1.4,1.5,5.408168250947788,5.32819666464871,5.114236918099089,4.653701485146006,3.0433308621292454,
419_crsuc_c0p350_d0,Etanercept,Fc-Fusion,4.5,150.0,7.9,0.6,120.0,25.0,Histidine,6.0,15.0,none,0.0,Sucrose,0.35,none,0.0,none,0.0,1.4,1.5,61.04678853902426,50.87020100664779,41.96727899772271,29.25609707367802,7.6419931407082355,
419_crsuc_c0p350_d1,Etanercept,Fc-Fusion,4.5,150.0,7.9,0.6,120.0,25.0,Histidine,6.0,15.0,none,0.0,Sucrose,0.35,none,0.0,none,0.0,1.4,1.5,56.98106574326621,47.48224005395477,39.17225362488257,27.307637807695077,7.133035561435368,
420_crsuc_c0p350_d0,Etanercept,Fc-Fusion,4.5,150.0,7.9,0.6,150.0,25.0,Histidine,6.0,15.0,none,0.0,Sucrose,0.35,none,0.0,none,0.0,1.4,1.5,119.45927987852632,118.54187960123949,107.26031508631863,65.65587469012081,12.561822762396504,
420_crsuc_c0p350_d1,Etanercept,Fc-Fusion,4.5,150.0,7.9,0.6,150.0,25.0,Histidine,6.0,15.0,none,0.0,Sucrose,0.35,none,0.0,none,0.0,1.4,1.5,119.9395631819967,119.0184745178702,107.6915527307554,65.91984263317616,12.612327283602962,
408_crsuc_c0p350_d0,Etanercept,Fc-Fusion,4.5,150.0,7.9,0.6,20.0,25.0,PBS,7.4,10.0,NaCl,140.0,Sucrose,0.35,none,0.0,none,0.0,1.4,1.5,1.825390625971966,1.825390625971966,1.825390625971966,1.825390625971966,1.8133019463297675,
408_crsuc_c0p350_d1,Etanercept,Fc-Fusion,4.5,150.0,7.9,0.6,20.0,25.0,PBS,7.4,10.0,NaCl,140.0,Sucrose,0.35,none,0.0,none,0.0,1.4,1.5,1.958726656229449,1.958726656229449,1.958726656229449,1.958726656229449,1.9457549565193202,
410_crsuc_c0p400_d0,Etanercept,Fc-Fusion,4.5,150.0,7.9,0.6,134.0,25.0,Histidine,6.0,15.0,none,0.0,Sucrose,0.4,none,0.0,none,0.0,1.4,1.5,79.53876760402804,77.21567874588347,65.623465343742,40.05787245986092,8.928481760723571,
410_crsuc_c0p400_d1,Etanercept,Fc-Fusion,4.5,150.0,7.9,0.6,134.0,25.0,Histidine,6.0,15.0,none,0.0,Sucrose,0.4,none,0.0,none,0.0,1.4,1.5,81.40530778056755,79.0255871734034,67.15078134365424,40.9619560618127,9.073699925813003,
419_crsuc_c0p400_d0,Etanercept,Fc-Fusion,4.5,150.0,7.9,0.6,120.0,25.0,Histidine,6.0,15.0,none,0.0,Sucrose,0.4,none,0.0,none,0.0,1.4,1.5,53.373421662741556,44.475995435215886,36.69213944893249,25.57870844133473,6.6814214474535625,
419_crsuc_c0p400_d1,Etanercept,Fc-Fusion,4.5,150.0,7.9,0.6,120.0,25.0,Histidine,6.0,15.0,none,0.0,Sucrose,0.4,none,0.0,none,0.0,1.4,1.5,55.929404968688644,46.60589264446952,38.44927798285606,26.803639310051707,7.001385975633883,
413_crsuc_c0p400_d0,Etanercept,Fc-Fusion,4.5,150.0,7.9,0.6,55.0,25.0,Histidine,6.0,15.0,NaCl,140.0,Sucrose,0.4,none,0.0,none,0.0,1.4,1.5,7.029700825454551,6.801302946769398,6.308172943719693,5.336184086789643,1.613763680540025,
413_crsuc_c0p400_d1,Etanercept,Fc-Fusion,4.5,150.0,7.9,0.6,55.0,25.0,Histidine,6.0,15.0,NaCl,140.0,Sucrose,0.4,none,0.0,none,0.0,1.4,1.5,6.957188893661595,6.731146957542433,6.2431036303035565,5.281140916938822,1.5971175778339823,
420_crsuc_c0p450_d0,Etanercept,Fc-Fusion,4.5,150.0,7.9,0.6,150.0,25.0,Histidine,6.0,15.0,none,0.0,Sucrose,0.45,none,0.0,none,0.0,1.4,1.5,123.09756170848614,122.15222085795087,110.52706218081929,67.65550649903585,12.94440879132684,
420_crsuc_c0p450_d1,Etanercept,Fc-Fusion,4.5,150.0,7.9,0.6,150.0,25.0,Histidine,6.0,15.0,none,0.0,Sucrose,0.45,none,0.0,none,0.0,1.4,1.5,126.32373014635562,125.35361359130843,113.42378015467023,69.42863714992684,13.28365875298209,
419_crsuc_c0p450_d0,Etanercept,Fc-Fusion,4.5,150.0,7.9,0.6,120.0,25.0,Histidine,6.0,15.0,none,0.0,Sucrose,0.45,none,0.0,none,0.0,1.4,1.5,55.21631742621366,46.01167782188552,37.959058193067804,26.461898837473978,6.912119853062424,
419_crsuc_c0p450_d1,Etanercept,Fc-Fusion,4.5,150.0,7.9,0.6,120.0,25.0,Histidine,6.0,15.0,none,0.0,Sucrose,0.45,none,0.0,none,0.0,1.4,1.5,56.43925691272343,47.030751535451145,38.799781249201686,27.04798104079402,7.065210546136879,
415_crsuc_c0p450_d0,Etanercept,Fc-Fusion,4.5,150.0,7.9,0.6,20.0,25.0,Histidine,6.0,30.0,none,0.0,Sucrose,0.45,none,0.0,none,0.0,1.4,1.5,1.2981539872498842,1.2981539872483054,1.2850646502553793,0.9340007698615835,0.8892730781841613,
415_crsuc_c0p450_d1,Etanercept,Fc-Fusion,4.5,150.0,7.9,0.6,20.0,25.0,Histidine,6.0,30.0,none,0.0,Sucrose,0.45,none,0.0,none,0.0,1.4,1.5,1.3276937638852164,1.3276937638835238,1.313659475891934,0.9372514421195419,0.8892947498486335,
419_crsuc_c0p500_d0,Etanercept,Fc-Fusion,4.5,150.0,7.9,0.6,120.0,25.0,Histidine,6.0,15.0,none,0.0,Sucrose,0.5,none,0.0,none,0.0,1.4,1.5,57.00740337633532,47.50418716567562,39.19035971730125,27.32025986969377,7.136332573711912,
419_crsuc_c0p500_d1,Etanercept,Fc-Fusion,4.5,150.0,7.9,0.6,120.0,25.0,Histidine,6.0,15.0,none,0.0,Sucrose,0.5,none,0.0,none,0.0,1.4,1.5,56.43286987496513,47.02542922608193,38.795390410600895,27.04492011324743,7.06441100041291,
410_crsuc_c0p500_d0,Etanercept,Fc-Fusion,4.5,150.0,7.9,0.6,134.0,25.0,Histidine,6.0,15.0,none,0.0,Sucrose,0.5,none,0.0,none,0.0,1.4,1.5,81.25824743431414,78.88298871054496,67.03044767893674,40.89072542385689,9.062258525349858,
410_crsuc_c0p500_d1,Etanercept,Fc-Fusion,4.5,150.0,7.9,0.6,134.0,25.0,Histidine,6.0,15.0,none,0.0,Sucrose,0.5,none,0.0,none,0.0,1.4,1.5,80.72043020597407,78.36148912201601,66.59037311306527,40.630226484106835,9.020415959068844,
411_crsuc_c0p500_d0,Etanercept,Fc-Fusion,4.5,150.0,7.9,0.6,55.0,25.0,Histidine,6.0,15.0,none,0.0,Sucrose,0.5,none,0.0,none,0.0,1.4,1.5,4.6790924735111,4.679092473508835,4.679090493175069,4.258263941016612,2.205134102011191,
411_crsuc_c0p500_d1,Etanercept,Fc-Fusion,4.5,150.0,7.9,0.6,55.0,25.0,Histidine,6.0,15.0,none,0.0,Sucrose,0.5,none,0.0,none,0.0,1.4,1.5,4.8012174489126265,4.8012174489102595,4.801215379968198,4.361559313288659,2.216563982624182,
410_crsuc_c0p600_d0,Etanercept,Fc-Fusion,4.5,150.0,7.9,0.6,134.0,25.0,Histidine,6.0,15.0,none,0.0,Sucrose,0.6,none,0.0,none,0.0,1.4,1.5,84.25761452068785,81.79135352105659,69.48471113289659,42.343508831954594,9.29561143689572,
410_crsuc_c0p600_d1,Etanercept,Fc-Fusion,4.5,150.0,7.9,0.6,134.0,25.0,Histidine,6.0,15.0,none,0.0,Sucrose,0.6,none,0.0,none,0.0,1.4,1.5,75.97788966706015,73.76283960076714,62.70973976996493,38.33311379041022,8.651442902083726,
420_crsuc_c0p600_d0,Etanercept,Fc-Fusion,4.5,150.0,7.9,0.6,150.0,25.0,Histidine,6.0,15.0,none,0.0,Sucrose,0.6,none,0.0,none,0.0,1.4,1.5,111.86384172773839,111.00477142760137,100.44050929056473,61.481354837399536,11.76311923806617,
420_crsuc_c0p600_d1,Etanercept,Fc-Fusion,4.5,150.0,7.9,0.6,150.0,25.0,Histidine,6.0,15.0,none,0.0,Sucrose,0.6,none,0.0,none,0.0,1.4,1.5,117.976332580958,117.07032075556351,105.92880367460305,64.84083376537889,12.405882419068044,
413_crsuc_c0p600_d0,Etanercept,Fc-Fusion,4.5,150.0,7.9,0.6,55.0,25.0,Histidine,6.0,15.0,NaCl,140.0,Sucrose,0.6,none,0.0,none,0.0,1.4,1.5,6.849076933476169,6.626547599525998,6.146088272314961,5.199074078554445,1.5722990031732396,
413_crsuc_c0p600_d1,Etanercept,Fc-Fusion,4.5,150.0,7.9,0.6,55.0,25.0,Histidine,6.0,15.0,NaCl,140.0,Sucrose,0.6,none,0.0,none,0.0,1.4,1.5,6.8199545066890535,6.598371372394529,6.119954968882086,5.176967500444124,1.5656135529947544,
410_crsuc_c0p700_d0,Etanercept,Fc-Fusion,4.5,150.0,7.9,0.6,134.0,25.0,Histidine,6.0,15.0,none,0.0,Sucrose,0.7,none,0.0,none,0.0,1.4,1.5,79.73270519682339,77.40373217651681,65.78215680518697,40.15180871671307,8.943570244604917,
410_crsuc_c0p700_d1,Etanercept,Fc-Fusion,4.5,150.0,7.9,0.6,134.0,25.0,Histidine,6.0,15.0,none,0.0,Sucrose,0.7,none,0.0,none,0.0,1.4,1.5,79.1614098573765,76.8497702192742,65.31468842514373,39.875094207827985,8.899123057257237,
420_crsuc_c0p700_d0,Etanercept,Fc-Fusion,4.5,150.0,7.9,0.6,150.0,25.0,Histidine,6.0,15.0,none,0.0,Sucrose,0.7,none,0.0,none,0.0,1.4,1.5,120.64808378023585,119.72155395662848,108.32772049176616,66.30925180809051,12.686832254565768,
420_crsuc_c0p700_d1,Etanercept,Fc-Fusion,4.5,150.0,7.9,0.6,150.0,25.0,Histidine,6.0,15.0,none,0.0,Sucrose,0.7,none,0.0,none,0.0,1.4,1.5,116.68836051781028,115.79223981120599,104.77235698033134,64.13295295052389,12.27044483065606,
408_crsuc_c0p700_d0,Etanercept,Fc-Fusion,4.5,150.0,7.9,0.6,20.0,25.0,PBS,7.4,10.0,NaCl,140.0,Sucrose,0.7,none,0.0,none,0.0,1.4,1.5,1.7463661664428967,1.7463661664428967,1.7463661664428967,1.7463661664428967,1.7348008275922815,
408_crsuc_c0p700_d1,Etanercept,Fc-Fusion,4.5,150.0,7.9,0.6,20.0,25.0,PBS,7.4,10.0,NaCl,140.0,Sucrose,0.7,none,0.0,none,0.0,1.4,1.5,1.6580428282331292,1.6580428282331292,1.6580428282331292,1.6580428282331292,1.6470624121521151,
410_crsuc_c0p800_d0,Etanercept,Fc-Fusion,4.5,150.0,7.9,0.6,134.0,25.0,Histidine,6.0,15.0,none,0.0,Sucrose,0.8,none,0.0,none,0.0,1.4,1.5,78.32833811686918,76.04197428601533,64.63301877005466,39.471584811508194,8.83430947806677,
410_crsuc_c0p800_d1,Etanercept,Fc-Fusion,4.5,150.0,7.9,0.6,134.0,25.0,Histidine,6.0,15.0,none,0.0,Sucrose,0.8,none,0.0,none,0.0,1.4,1.5,81.3445314847622,78.9666548603709,67.1010505046583,40.93251825323208,9.068971486388703,
419_crsuc_c0p800_d0,Etanercept,Fc-Fusion,4.5,150.0,7.9,0.6,120.0,25.0,Histidine,6.0,15.0,none,0.0,Sucrose,0.8,none,0.0,none,0.0,1.4,1.5,54.922973528483375,45.76723477420458,37.757395738859316,26.321316543902842,6.8753983136010905,
419_crsuc_c0p800_d1,Etanercept,Fc-Fusion,4.5,150.0,7.9,0.6,120.0,25.0,Histidine,6.0,15.0,none,0.0,Sucrose,0.8,none,0.0,none,0.0,1.4,1.5,54.46367349223868,45.38450071520994,37.44164493155152,26.10120133771589,6.817901960221827,
413_crsuc_c0p800_d0,Etanercept,Fc-Fusion,4.5,150.0,7.9,0.6,55.0,25.0,Histidine,6.0,15.0,NaCl,140.0,Sucrose,0.8,none,0.0,none,0.0,1.4,1.5,6.935292898739614,6.709962372524807,6.223455038397267,5.264519859717722,1.5920910536287938,
413_crsuc_c0p800_d1,Etanercept,Fc-Fusion,4.5,150.0,7.9,0.6,55.0,25.0,Histidine,6.0,15.0,NaCl,140.0,Sucrose,0.8,none,0.0,none,0.0,1.4,1.5,6.8786073448279685,6.655118555635402,6.172587684812261,5.2214903541605455,1.5790781117717707,
419_crsuc_c0p900_d0,Etanercept,Fc-Fusion,4.5,150.0,7.9,0.6,120.0,25.0,Histidine,6.0,15.0,none,0.0,Sucrose,0.9,none,0.0,none,0.0,1.4,1.5,55.12913404366715,45.93902803471867,37.899123028141716,26.42011702447391,6.901206014229147,
419_crsuc_c0p900_d1,Etanercept,Fc-Fusion,4.5,150.0,7.9,0.6,120.0,25.0,Histidine,6.0,15.0,none,0.0,Sucrose,0.9,none,0.0,none,0.0,1.4,1.5,53.14318499564779,44.28413955197523,36.53386074706019,25.468369692260172,6.652599832545102,
410_crsuc_c0p900_d0,Etanercept,Fc-Fusion,4.5,150.0,7.9,0.6,134.0,25.0,Histidine,6.0,15.0,none,0.0,Sucrose,0.9,none,0.0,none,0.0,1.4,1.5,78.06553109764123,75.78714096129478,64.417974180926,39.34429073043338,8.813862903391017,
