ID,Protein_type,Protein_class_type,kP,MW,PI_mean,PI_range,Protein_conc,Temperature,Buffer_type,Buffer_pH,Buffer_conc,Salt_type,Salt_conc,Stabilizer_type,Stabilizer_conc,Surfactant_type,Surfactant_conc,Excipient_type,Excipient_conc,C_Class,HCI,Viscosity_100,Viscosity_1000,Viscosity_10000,Viscosity_100000,Viscosity_15000000,Charge,ProtPi PI,Unnamed: 29,_conc_bin
426_p3conc_85.4_i13,Pembrolizumab,mAb_IgG4,3.5,149,7.57,0.3,85.4459,25.0,Histidine,6.1,13.9,none,0.0,none,0.0,none,0.0,none,0.0,1.3,1.1,2.5904812293578883,2.5904812293578883,2.22152063143586,2.090341187744189,2.090341187744189,14.441,7.611,,
426_p3conc_90.3_i14,Pembrolizumab,mAb_IgG4,3.5,149,7.57,0.3,90.2955,25.0,Histidine,6.1,13.9,none,0.0,none,0.0,none,0.0,none,0.0,1.3,1.1,2.5731034380105062,2.5731034380105062,2.28900593980464,2.28900593980464,2.2230121176593705,14.441,7.611,,
426_p3conc_98.2_i15,Pembrolizumab,mAb_IgG4,3.5,149,7.57,0.3,98.1895,25.0,Histidine,6.1,13.9,none,0.0,none,0.0,none,0.0,none,0.0,1.3,1.1,2.8452632382262077,2.8452632382262077,2.4341075939988217,2.4341075939988217,2.4341075939988217,14.441,7.611,,
426_p3conc_99.8_i16,Pembrolizumab,mAb_IgG4,3.5,149,7.57,0.3,99.8091,25.0,Histidine,6.1,13.9,none,0.0,none,0.0,none,0.0,none,0.0,1.3,1.1,2.9137112435997654,2.9137112435997654,2.5608760195571265,2.5608760195571265,2.5213203206974657,14.441,7.611,,
426_p3conc_110.3_i17,Pembrolizumab,mAb_IgG4,3.5,149,7.57,0.3,110.325,25.0,Histidine,6.1,13.9,none,0.0,none,0.0,none,0.0,none,0.0,1.3,1.1,3.566563430371198,3.4913137904663563,2.8832259076798867,2.7693721113370633,2.7693721113370633,14.441,7.611,,
426_p3conc_112.8_i18,Pembrolizumab,mAb_IgG4,3.5,149,7.57,0.3,112.8337,25.0,Histidine,6.1,13.9,none,0.0,none,0.0,none,0.0,none,0.0,1.3,1.1,3.5965375477559385,3.442603871004679,3.0805250398948507,3.0805250398948507,2.828762435638864,14.441,7.611,,
426_p3conc_121.9_i19,Pembrolizumab,mAb_IgG4,3.5,149,7.57,0.3,121.9489,25.0,Histidine,6.1,13.9,none,0.0,none,0.0,none,0.0,none,0.0,1.3,1.1,3.8681882066822504,3.8681882066822504,3.018322296338714,3.018322296338714,3.018322296338714,14.441,7.611,,
426_p3conc_129.7_i20,Pembrolizumab,mAb_IgG4,3.5,149,7.57,0.3,129.6618,25.0,Histidine,6.1,13.9,none,0.0,none,0.0,none,0.0,none,0.0,1.3,1.1,4.3246198806765195,4.3246198806765195,3.4281793227411512,3.4281793227411512,3.332327945347101,14.441,7.611,,
426_p3conc_134.8_i21,Pembrolizumab,mAb_IgG4,3.5,149,7.57,0.3,134.7976,25.0,Histidine,6.1,13.9,none,0.0,none,0.0,none,0.0,none,0.0,1.3,1.1,4.5969541830845575,4.5969541830845575,3.3264067694878623,3.3264067694878623,3.3264067694878623,14.441,7.611,,
423_p3conc_1.0_i0,Pembrolizumab,mAb_IgG4,3.5,149,7.57,0.3,1.0,25.0,Histidine,6.2,11.7,none,0.0,none,0.0,none,0.0,none,0.0,1.3,1.1,0.9347484226778306,0.91,0.91,0.91,0.91,12.675,7.611,,
423_p3conc_34.3_i1,Pembrolizumab,mAb_IgG4,3.5,149,7.57,0.3,34.2509,25.0,Histidine,6.2,11.7,none,0.0,none,0.0,none,0.0,none,0.0,1.3,1.1,2.0109190681265723,1.9274336828363687,1.8677849647723204,1.7150768443941589,1.5719823315919175,12.675,7.611,,
423_p3conc_35.9_i2,Pembrolizumab,mAb_IgG4,3.5,149,7.57,0.3,35.8744,25.0,Histidine,6.2,11.7,none,0.0,none,0.0,none,0.0,none,0.0,1.3,1.1,1.9497814743610389,1.8327817616365532,1.8327817616365532,1.747582661629824,1.405527513780728,12.675,7.611,,
423_p3conc_39.1_i3,Pembrolizumab,mAb_IgG4,3.5,149,7.57,0.3,39.1043,25.0,Histidine,6.2,11.7,none,0.0,none,0.0,none,0.0,none,0.0,1.3,1.1,2.234106256377959,1.9873724854334975,1.8814959119351302,1.8814959119351302,1.6650845728236277,12.675,7.611,,
423_p3conc_42.9_i4,Pembrolizumab,mAb_IgG4,3.5,149,7.57,0.3,42.8991,25.0,Histidine,6.2,11.7,none,0.0,none,0.0,none,0.0,none,0.0,1.3,1.1,2.198152021379617,2.1565377125737055,2.0064243029176962,1.8834395071392724,1.4762180708578516,12.675,7.611,,
423_p3conc_44.6_i5,Pembrolizumab,mAb_IgG4,3.5,149,7.57,0.3,44.6452,25.0,Histidine,6.2,11.7,none,0.0,none,0.0,none,0.0,none,0.0,1.3,1.1,2.2786353454833153,2.234717703864203,1.901046627387951,1.901046627387951,1.7881220172473244,12.675,7.611,,
423_p3conc_51.0_i6,Pembrolizumab,mAb_IgG4,3.5,149,7.57,0.3,50.9713,25.0,Histidine,6.2,11.7,none,0.0,none,0.0,none,0.0,none,0.0,1.3,1.1,2.572927075934719,2.550066126640767,2.276038396002443,2.276038396002443,1.8814875937004283,12.675,7.611,,
423_p3conc_51.3_i7,Pembrolizumab,mAb_IgG4,3.5,149,7.57,0.3,51.2992,25.0,Histidine,6.2,11.7,none,0.0,none,0.0,none,0.0,none,0.0,1.3,1.1,2.651351398985134,2.289618878183021,2.289618878183021,2.289618878183021,2.0612484643268174,12.675,7.611,,
423_p3conc_58.2_i8,Pembrolizumab,mAb_IgG4,3.5,149,7.57,0.3,58.1938,25.0,Histidine,6.2,11.7,none,0.0,none,0.0,none,0.0,none,0.0,1.3,1.1,3.1886807728535347,2.9704956296674623,2.748027136927272,2.7474756728348044,2.102515788222129,12.675,7.611,,
423_p3conc_61.3_i9,Pembrolizumab,mAb_IgG4,3.5,149,7.57,0.3,61.3444,25.0,Histidine,6.2,11.7,none,0.0,none,0.0,none,0.0,none,0.0,1.3,1.1,3.598410521932009,3.2226096243769278,3.035394342137603,2.624365234283584,2.418267184524664,12.675,7.611,,
423_p3conc_66.4_i10,Pembrolizumab,mAb_IgG4,3.5,149,7.57,0.3,66.4398,25.0,Histidine,6.2,11.7,none,0.0,none,0.0,none,0.0,none,0.0,1.3,1.1,4.134864027696857,3.932594144024535,3.174956229185089,3.0568443356677517,2.3164172317081437,12.675,7.611,,
423_p3conc_73.4_i11,Pembrolizumab,mAb_IgG4,3.5,149,7.57,0.3,73.3564,25.0,Histidine,6.2,11.7,none,0.0,none,0.0,none,0.0,none,0.0,1.3,1.1,4.596236544430348,4.143959002601833,3.759495668374147,3.392202678153995,2.931321568080509,12.675,7.611,,
423_p3conc_75.9_i12,Pembrolizumab,mAb_IgG4,3.5,149,7.57,0.3,75.8541,25.0,Histidine,6.2,11.7,none,0.0,none,0.0,none,0.0,none,0.0,1.3,1.1,4.729292763107423,3.8908490920622363,3.8908490920622363,3.4121838814249137,2.648170455597149,12.675,7.611,,
423_p3conc_86.6_i13,Pembrolizumab,mAb_IgG4,3.5,149,7.57,0.3,86.6026,25.0,Histidine,6.2,11.7,none,0.0,none,0.0,none,0.0,none,0.0,1.3,1.1,6.235268164310557,5.6085042826885045,4.795685099375114,4.260793345175422,3.1378547053035732,12.675,7.611,,
423_p3conc_87.7_i14,Pembrolizumab,mAb_IgG4,3.5,149,7.57,0.3,87.7205,25.0,Histidine,6.2,11.7,none,0.0,none,0.0,none,0.0,none,0.0,1.3,1.1,6.633764395597554,5.748126313285896,5.258923514582589,4.253656010939346,3.0451849387353978,12.675,7.611,,
423_p3conc_98.9_i15,Pembrolizumab,mAb_IgG4,3.5,149,7.57,0.3,98.874,25.0,Histidine,6.2,11.7,none,0.0,none,0.0,none,0.0,none,0.0,1.3,1.1,8.376459553415225,7.587067392508423,5.867740524099425,5.867740524099425,3.8685021307977547,12.675,7.611,,
423_p3conc_104.9_i16,Pembrolizumab,mAb_IgG4,3.5,149,7.57,0.3,104.8975,25.0,Histidine,6.2,11.7,none,0.0,none,0.0,none,0.0,none,0.0,1.3,1.1,9.112318876373273,7.407291585357669,6.608216757357102,5.506423800283748,4.457487583220864,12.675,7.611,,
423_p3conc_112.9_i17,Pembrolizumab,mAb_IgG4,3.5,149,7.57,0.3,112.8842,25.0,Histidine,6.2,11.7,none,0.0,none,0.0,none,0.0,none,0.0,1.3,1.1,10.74652993451606,9.48984304334808,8.854407972169668,7.043848350155074,5.172767114091929,12.675,7.611,,
423_p3conc_125.4_i18,Pembrolizumab,mAb_IgG4,3.5,149,7.57,0.3,125.4377,25.0,Histidine,6.2,11.7,none,0.0,none,0.0,none,0.0,none,0.0,1.3,1.1,13.705822623127478,11.82774591915923,10.345838513903553,9.254898571599902,6.068613780008109,12.675,7.611,,
423_p3conc_128.9_i19,Pembrolizumab,mAb_IgG4,3.5,149,7.57,0.3,128.8795,25.0,Histidine,6.2,11.7,none,0.0,none,0.0,none,0.0,none,0.0,1.3,1.1,15.044919202047947,12.14591892080551,12.14591892080551,9.108480660350153,5.955777735390568,12.675,7.611,,
423_p3conc_159.9_i20,Pembrolizumab,mAb_IgG4,3.5,149,7.57,0.3,159.8903,25.0,Histidine,6.2,11.7,none,0.0,none,0.0,none,0.0,none,0.0,1.3,1.1,29.01546652108853,24.98654918506109,20.640325436990782,17.296529648557012,9.367162869742899,12.675,7.611,,
423_p3conc_168.0_i21,Pembrolizumab,mAb_IgG4,3.5,149,7.57,0.3,167.991,25.0,Histidine,6.2,11.7,none,0.0,none,0.0,none,0.0,none,0.0,1.3,1.1,37.3769047900197,27.958747762895243,26.579235755461042,18.98543714814588,10.884263710491476,12.675,7.611,,
423_p3conc_170.4_i22,Pembrolizumab,mAb_IgG4,3.5,149,7.57,0.3,170.4327,25.0,Histidine,6.2,11.7,none,0.0,none,0.0,none,0.0,none,0.0,1.3,1.1,36.435458851227644,30.669713811253175,25.00754535082185,20.27582675939851,10.752250982754706,12.675,7.611,,
423_p3conc_181.7_i23,Pembrolizumab,mAb_IgG4,3.5,149,7.57,0.3,181.6707,25.0,Histidine,6.2,11.7,none,0.0,none,0.0,none,0.0,none,0.0,1.3,1.1,48.98230789483598,39.60017187680852,30.946636600371672,24.914320897252068,13.5302218358473,12.675,7.611,,
423_p3conc_191.8_i24,Pembrolizumab,mAb_IgG4,3.5,149,7.57,0.3,191.7953,25.0,Histidine,6.2,11.7,none,0.0,none,0.0,none,0.0,none,0.0,1.3,1.1,62.864457684295964,52.24595607747449,38.95254738088031,30.051287675758687,16.72353090611447,12.675,7.611,,
423_p3conc_193.6_i25,Pembrolizumab,mAb_IgG4,3.5,149,7.57,0.3,193.6493,25.0,Histidine,6.2,11.7,none,0.0,none,0.0,none,0.0,none,0.0,1.3,1.1,60.34670874262913,44.715076308841525,42.86824944142529,32.624434945757905,14.39192135905142,12.675,7.611,,
423_p3conc_206.4_i26,Pembrolizumab,mAb_IgG4,3.5,149,7.57,0.3,206.4177,25.0,Histidine,6.2,11.7,none,0.0,none,0.0,none,0.0,none,0.0,1.3,1.1,83.99931498014287,61.829403960446065,54.67605200714151,39.23267271463355,20.359518455801197,12.675,7.611,,
423_p3conc_219.0_i27,Pembrolizumab,mAb_IgG4,3.5,149,7.57,0.3,218.9722,25.0,Histidine,6.2,11.7,none,0.0,none,0.0,none,0.0,none,0.0,1.3,1.1,105.74860733635583,85.6040553837363,71.18188054625313,49.57642552085018,21.054350317978543,12.675,7.611,,
423_p3conc_220.0_i28,Pembrolizumab,mAb_IgG4,3.5,149,7.57,0.3,220.028,25.0,Histidine,6.2,11.7,none,0.0,none,0.0,none,0.0,none,0.0,1.3,1.1,117.38599630379976,83.11550550710207,65.19019000604646,51.29291673685285,24.30113110706916,12.675,7.611,,
423_p3conc_234.5_i29,Pembrolizumab,mAb_IgG4,3.5,149,7.57,0.3,234.5357,25.0,Histidine,6.2,11.7,none,0.0,none,0.0,none,0.0,none,0.0,1.3,1.1,154.25690514759236,120.72754171718742,97.97454520948845,65.7380390177198,29.900966858035776,12.675,7.611,,
424_p3conc_1.0_i0,Pembrolizumab,mAb_IgG4,3.5,149,7.57,0.3,1.0,25.0,Histidine,6.2,12.7,none,0.0,none,0.0,none,0.0,none,0.0,1.3,1.1,0.951850160977586,0.9322713153281166,0.91,0.91,0.91,12.675,7.611,,
424_p3conc_34.1_i1,Pembrolizumab,mAb_IgG4,3.5,149,7.57,0.3,34.1187,25.0,Histidine,6.2,12.7,none,0.0,none,0.0,none,0.0,none,0.0,1.3,1.1,2.0269041181750334,1.901859623538026,1.901859623538026,1.6132330767646788,1.1246736200306668,12.675,7.611,,
424_p3conc_36.2_i2,Pembrolizumab,mAb_IgG4,3.5,149,7.57,0.3,36.2054,25.0,Histidine,6.2,12.7,none,0.0,none,0.0,none,0.0,none,0.0,1.3,1.1,2.2061327355578717,2.021316131749535,2.021316131749535,1.7040022460444006,1.186186479452458,12.675,7.611,,
424_p3conc_38.8_i3,Pembrolizumab,mAb_IgG4,3.5,149,7.57,0.3,38.803,25.0,Histidine,6.2,12.7,none,0.0,none,0.0,none,0.0,none,0.0,1.3,1.1,2.361270499351231,2.265266644617399,1.9023038051528862,1.638870700140509,1.1689415912769767,12.675,7.611,,
424_p3conc_43.7_i4,Pembrolizumab,mAb_IgG4,3.5,149,7.57,0.3,43.6942,25.0,Histidine,6.2,12.7,none,0.0,none,0.0,none,0.0,none,0.0,1.3,1.1,2.5597010316345297,2.5597010316345297,2.2389394102742064,2.0086382888510617,1.188624072290907,12.675,7.611,,
424_p3conc_44.1_i5,Pembrolizumab,mAb_IgG4,3.5,149,7.57,0.3,44.1302,25.0,Histidine,6.2,12.7,none,0.0,none,0.0,none,0.0,none,0.0,1.3,1.1,2.611387335046941,2.45482722622434,2.3768845698386425,1.9757008309439665,1.1879077826886735,12.675,7.611,,
424_p3conc_50.2_i6,Pembrolizumab,mAb_IgG4,3.5,149,7.57,0.3,50.1889,25.0,Histidine,6.2,12.7,none,0.0,none,0.0,none,0.0,none,0.0,1.3,1.1,3.2519052045743275,2.6035005108052074,2.6035005108052074,2.1578389724416143,1.3142098975130947,12.675,7.611,,
424_p3conc_52.7_i7,Pembrolizumab,mAb_IgG4,3.5,149,7.57,0.3,52.7322,25.0,Histidine,6.2,12.7,none,0.0,none,0.0,none,0.0,none,0.0,1.3,1.1,3.385976257015893,2.7096817224806724,2.7096817224806724,2.492606441604267,1.2617664842076664,12.675,7.611,,
424_p3conc_57.1_i8,Pembrolizumab,mAb_IgG4,3.5,149,7.57,0.3,57.0795,25.0,Histidine,6.2,12.7,none,0.0,none,0.0,none,0.0,none,0.0,1.3,1.1,3.6900461299167997,3.181071750915016,3.152968565974746,2.4869981269024444,1.4299422306090503,12.675,7.611,,
424_p3conc_63.6_i9,Pembrolizumab,mAb_IgG4,3.5,149,7.57,0.3,63.6397,25.0,Histidine,6.2,12.7,none,0.0,none,0.0,none,0.0,none,0.0,1.3,1.1,4.634383528508944,4.07322646080513,3.4414987320920725,2.8013535703011496,1.4054826297079839,12.675,7.611,,
424_p3conc_64.9_i10,Pembrolizumab,mAb_IgG4,3.5,149,7.57,0.3,64.9159,25.0,Histidine,6.2,12.7,none,0.0,none,0.0,none,0.0,none,0.0,1.3,1.1,4.873685569475639,4.280385872560203,3.2339814909440903,3.2339814909440903,1.4026557960186705,12.675,7.611,,
424_p3conc_73.8_i11,Pembrolizumab,mAb_IgG4,3.5,149,7.57,0.3,73.8283,25.0,Histidine,6.2,12.7,none,0.0,none,0.0,none,0.0,none,0.0,1.3,1.1,5.884341403076311,4.644427111456774,4.069734276115217,3.230936386306392,1.5903040448152066,12.675,7.611,,
424_p3conc_76.8_i12,Pembrolizumab,mAb_IgG4,3.5,149,7.57,0.3,76.8031,25.0,Histidine,6.2,12.7,none,0.0,none,0.0,none,0.0,none,0.0,1.3,1.1,5.926932217109037,5.159960546062726,4.468706245106126,3.478092271944755,1.4857272481049166,12.675,7.611,,
424_p3conc_84.0_i13,Pembrolizumab,mAb_IgG4,3.5,149,7.57,0.3,83.9644,25.0,Histidine,6.2,12.7,none,0.0,none,0.0,none,0.0,none,0.0,1.3,1.1,7.354108901855263,6.468868079028074,5.02215587628491,4.046016800911551,1.6121639337216915,12.675,7.611,,
424_p3conc_92.7_i14,Pembrolizumab,mAb_IgG4,3.5,149,7.57,0.3,92.6896,25.0,Histidine,6.2,12.7,none,0.0,none,0.0,none,0.0,none,0.0,1.3,1.1,9.139738237825064,7.483126140524622,6.06592632790681,5.054074887930819,1.7768174232327287,12.675,7.611,,
424_p3conc_95.5_i15,Pembrolizumab,mAb_IgG4,3.5,149,7.57,0.3,95.4918,25.0,Histidine,6.2,12.7,none,0.0,none,0.0,none,0.0,none,0.0,1.3,1.1,10.4001874764067,7.886074255659888,5.976288328227125,5.1883295860323635,1.7037025667198327,12.675,7.611,,
424_p3conc_108.6_i16,Pembrolizumab,mAb_IgG4,3.5,149,7.57,0.3,108.602,25.0,Histidine,6.2,12.7,none,0.0,none,0.0,none,0.0,none,0.0,1.3,1.1,12.983172615228826,10.350334576491989,8.48701899014491,6.60820686887355,1.7801166183084038,12.675,7.611,,
424_p3conc_111.9_i17,Pembrolizumab,mAb_IgG4,3.5,149,7.57,0.3,111.8619,25.0,Histidine,6.2,12.7,none,0.0,none,0.0,none,0.0,none,0.0,1.3,1.1,14.881051076789559,12.924270934254482,9.439111225127418,6.566170998096133,1.7666740459427197,12.675,7.611,,
424_p3conc_123.5_i18,Pembrolizumab,mAb_IgG4,3.5,149,7.57,0.3,123.5122,25.0,Histidine,6.2,12.7,none,0.0,none,0.0,none,0.0,none,0.0,1.3,1.1,20.09651385583852,16.597333660265903,11.688659884498078,7.763292799025412,2.20650430152444,12.675,7.611,,
424_p3conc_144.7_i19,Pembrolizumab,mAb_IgG4,3.5,149,7.57,0.3,144.6858,25.0,Histidine,6.2,12.7,none,0.0,none,0.0,none,0.0,none,0.0,1.3,1.1,37.8441495778235,25.475812180028132,19.460018272753597,12.671636803582567,2.419661959487363,12.675,7.611,,
424_p3conc_155.1_i20,Pembrolizumab,mAb_IgG4,3.5,149,7.57,0.3,155.0661,25.0,Histidine,6.2,12.7,none,0.0,none,0.0,none,0.0,none,0.0,1.3,1.1,45.04976598804962,31.630193217963342,22.748590453442556,15.473432527950159,2.4995660612326054,12.675,7.611,,
424_p3conc_159.8_i21,Pembrolizumab,mAb_IgG4,3.5,149,7.57,0.3,159.7545,25.0,Histidine,6.2,12.7,none,0.0,none,0.0,none,0.0,none,0.0,1.3,1.1,47.43939963043148,35.21058430646675,25.668255355239673,16.69803241923035,2.6447000118720476,12.675,7.611,,
424_p3conc_166.2_i22,Pembrolizumab,mAb_IgG4,3.5,149,7.57,0.3,166.1916,25.0,Histidine,6.2,12.7,none,0.0,none,0.0,none,0.0,none,0.0,1.3,1.1,59.486402708529575,39.45355010141886,30.713598460731102,19.326627904731577,2.82579886304958,12.675,7.611,,
424_p3conc_178.1_i23,Pembrolizumab,mAb_IgG4,3.5,149,7.57,0.3,178.1152,25.0,Histidine,6.2,12.7,none,0.0,none,0.0,none,0.0,none,0.0,1.3,1.1,79.19959971083772,54.482009325353424,37.98019990635948,26.23229720171353,2.9140391299004977,12.675,7.611,,
424_p3conc_181.7_i24,Pembrolizumab,mAb_IgG4,3.5,149,7.57,0.3,181.6875,25.0,Histidine,6.2,12.7,none,0.0,none,0.0,none,0.0,none,0.0,1.3,1.1,89.95982928738256,56.23568476760114,42.49473044552177,25.26097132164212,3.0658749388926205,12.675,7.611,,
424_p3conc_190.9_i25,Pembrolizumab,mAb_IgG4,3.5,149,7.57,0.3,190.8943,25.0,Histidine,6.2,12.7,none,0.0,none,0.0,none,0.0,none,0.0,1.3,1.1,103.55627672988597,72.32520516738848,49.64302600671759,30.569946803424394,3.053336960910315,12.675,7.611,,
424_p3conc_204.6_i26,Pembrolizumab,mAb_IgG4,3.5,149,7.57,0.3,204.5898,25.0,Histidine,6.2,12.7,none,0.0,none,0.0,none,0.0,none,0.0,1.3,1.1,154.08828637565233,97.14536081793062,73.88776973447597,39.82495103222645,3.70657532674002,12.675,7.611,,
424_p3conc_206.6_i27,Pembrolizumab,mAb_IgG4,3.5,149,7.57,0.3,206.6312,25.0,Histidine,6.2,12.7,none,0.0,none,0.0,none,0.0,none,0.0,1.3,1.1,154.35002202909482,100.15329913370422,70.82197070446978,41.39253329059513,3.5882687762454455,12.675,7.611,,
424_p3conc_219.3_i28,Pembrolizumab,mAb_IgG4,3.5,149,7.57,0.3,219.2684,25.0,Histidine,6.2,12.7,none,0.0,none,0.0,none,0.0,none,0.0,1.3,1.1,212.28329725046248,131.86662508431712,97.79670641723351,50.42860784987766,3.8420975192619453,12.675,7.611,,
425_p3conc_1.0_i0,Pembrolizumab,mAb_IgG4,3.5,149,7.57,0.3,1.0,25.0,Histidine,6.3,11.2,none,0.0,none,0.0,none,0.0,none,0.0,1.3,1.1,0.91,0.91,0.91,0.91,0.91,11.021,7.611,,
425_p3conc_34.7_i1,Pembrolizumab,mAb_IgG4,3.5,149,7.57,0.3,34.7423,25.0,Histidine,6.3,11.2,none,0.0,none,0.0,none,0.0,none,0.0,1.3,1.1,1.5525770201128515,1.5525770201128515,1.5525770201128515,1.5525770201128515,1.411282618240938,11.021,7.611,,
425_p3conc_34.9_i2,Pembrolizumab,mAb_IgG4,3.5,149,7.57,0.3,34.8947,25.0,Histidine,6.3,11.2,none,0.0,none,0.0,none,0.0,none,0.0,1.3,1.1,1.4982670617141254,1.4982670617141254,1.4982670617141254,1.4982670617141254,1.4337250761675624,11.021,7.611,,
425_p3conc_40.2_i3,Pembrolizumab,mAb_IgG4,3.5,149,7.57,0.3,40.2344,25.0,Histidine,6.3,11.2,none,0.0,none,0.0,none,0.0,none,0.0,1.3,1.1,1.7189985370903178,1.7189985370903178,1.7189985370903178,1.6765130776144281,1.5752725975315196,11.021,7.611,,
425_p3conc_40.6_i4,Pembrolizumab,mAb_IgG4,3.5,149,7.57,0.3,40.5879,25.0,Histidine,6.3,11.2,none,0.0,none,0.0,none,0.0,none,0.0,1.3,1.1,1.7428273907197638,1.7428273907197638,1.7428273907197638,1.7428273907197638,1.514669225204553,11.021,7.611,,
425_p3conc_46.6_i5,Pembrolizumab,mAb_IgG4,3.5,149,7.57,0.3,46.5945,25.0,Histidine,6.3,11.2,none,0.0,none,0.0,none,0.0,none,0.0,1.3,1.1,2.0086997362179195,1.9590473501705903,1.9590473501705903,1.9590473501705903,1.6425002963755009,11.021,7.611,,
425_p3conc_47.2_i6,Pembrolizumab,mAb_IgG4,3.5,149,7.57,0.3,47.2101,25.0,Histidine,6.3,11.2,none,0.0,none,0.0,none,0.0,none,0.0,1.3,1.1,2.1544802325124572,2.1191775538792332,2.1191775538792332,2.1191775538792332,1.660810790353123,11.021,7.611,,
425_p3conc_54.0_i7,Pembrolizumab,mAb_IgG4,3.5,149,7.57,0.3,53.9601,25.0,Histidine,6.3,11.2,none,0.0,none,0.0,none,0.0,none,0.0,1.3,1.1,2.3953957776133703,2.3389378873447537,2.3389378873447537,2.080644091270237,1.7696450409976976,11.021,7.611,,
425_p3conc_54.9_i8,Pembrolizumab,mAb_IgG4,3.5,149,7.57,0.3,54.9127,25.0,Histidine,6.3,11.2,none,0.0,none,0.0,none,0.0,none,0.0,1.3,1.1,2.3864914236550576,2.3864914236550576,2.3399448884840646,2.1239114916958153,1.8028319462164057,11.021,7.611,,
425_p3conc_62.5_i9,Pembrolizumab,mAb_IgG4,3.5,149,7.57,0.3,62.4901,25.0,Histidine,6.3,11.2,none,0.0,none,0.0,none,0.0,none,0.0,1.3,1.1,2.7770291219725967,2.6359873067576265,2.6359873067576265,2.6359873067576265,1.9860905262157285,11.021,7.611,,
425_p3conc_63.9_i10,Pembrolizumab,mAb_IgG4,3.5,149,7.57,0.3,63.8721,25.0,Histidine,6.3,11.2,none,0.0,none,0.0,none,0.0,none,0.0,1.3,1.1,2.7203946087002557,2.7203946087002557,2.7203946087002557,2.6901450277148977,2.076360376616914,11.021,7.611,,
425_p3conc_72.4_i11,Pembrolizumab,mAb_IgG4,3.5,149,7.57,0.3,72.3684,25.0,Histidine,6.3,11.2,none,0.0,none,0.0,none,0.0,none,0.0,1.3,1.1,3.010739066142228,3.010739066142228,3.0054317090007454,3.0054317090007454,2.3381997810044783,11.021,7.611,,
425_p3conc_74.3_i12,Pembrolizumab,mAb_IgG4,3.5,149,7.57,0.3,74.2932,25.0,Histidine,6.3,11.2,none,0.0,none,0.0,none,0.0,none,0.0,1.3,1.1,3.2685628126071133,3.149154724903517,3.149154724903517,3.149154724903517,2.491789140120739,11.021,7.611,,
425_p3conc_83.8_i13,Pembrolizumab,mAb_IgG4,3.5,149,7.57,0.3,83.8083,25.0,Histidine,6.3,11.2,none,0.0,none,0.0,none,0.0,none,0.0,1.3,1.1,3.790870625811687,3.7900026984083435,3.7900026984083435,3.7900026984083435,2.42955933977959,11.021,7.611,,
425_p3conc_86.4_i14,Pembrolizumab,mAb_IgG4,3.5,149,7.57,0.3,86.4144,25.0,Histidine,6.3,11.2,none,0.0,none,0.0,none,0.0,none,0.0,1.3,1.1,3.9657371617798405,3.9657371617798405,3.9657371617798405,3.8578303654904844,2.6916904184826898,11.021,7.611,,
425_p3conc_97.1_i15,Pembrolizumab,mAb_IgG4,3.5,149,7.57,0.3,97.0566,25.0,Histidine,6.3,11.2,none,0.0,none,0.0,none,0.0,none,0.0,1.3,1.1,4.978303582452365,4.811209073041978,4.668671058694804,4.668671058694804,3.1489729816269016,11.021,7.611,,
425_p3conc_100.5_i16,Pembrolizumab,mAb_IgG4,3.5,149,7.57,0.3,100.5134,25.0,Histidine,6.3,11.2,none,0.0,none,0.0,none,0.0,none,0.0,1.3,1.1,4.72383783197324,4.72383783197324,4.72383783197324,4.72383783197324,3.212660585935025,11.021,7.611,,
425_p3conc_112.4_i17,Pembrolizumab,mAb_IgG4,3.5,149,7.57,0.3,112.3991,25.0,Histidine,6.3,11.2,none,0.0,none,0.0,none,0.0,none,0.0,1.3,1.1,6.201816652967436,6.201816652967436,6.201816652967436,6.201816652967436,3.8227895747686187,11.021,7.611,,
425_p3conc_116.9_i18,Pembrolizumab,mAb_IgG4,3.5,149,7.57,0.3,116.9128,25.0,Histidine,6.3,11.2,none,0.0,none,0.0,none,0.0,none,0.0,1.3,1.1,6.290809020860432,6.290809020860432,6.290809020860432,6.290809020860432,4.254458025960539,11.021,7.611,,
425_p3conc_130.2_i19,Pembrolizumab,mAb_IgG4,3.5,149,7.57,0.3,130.1673,25.0,Histidine,6.3,11.2,none,0.0,none,0.0,none,0.0,none,0.0,1.3,1.1,9.039126017423763,9.039126017423763,9.039126017423763,8.703282326990799,4.844479301823745,11.021,7.611,,
425_p3conc_136.0_i20,Pembrolizumab,mAb_IgG4,3.5,149,7.57,0.3,135.9878,25.0,Histidine,6.3,11.2,none,0.0,none,0.0,none,0.0,none,0.0,1.3,1.1,8.966072016946022,8.966072016946022,8.966072016946022,8.192679160151028,5.0426283857580625,11.021,7.611,,
425_p3conc_150.7_i21,Pembrolizumab,mAb_IgG4,3.5,149,7.57,0.3,150.744,25.0,Histidine,6.3,11.2,none,0.0,none,0.0,none,0.0,none,0.0,1.3,1.1,13.414456721610149,11.763487674058865,11.763487674058865,11.763487674058865,6.283339754342635,11.021,7.611,,
425_p3conc_158.2_i22,Pembrolizumab,mAb_IgG4,3.5,149,7.57,0.3,158.1751,25.0,Histidine,6.3,11.2,none,0.0,none,0.0,none,0.0,none,0.0,1.3,1.1,15.11816824228491,14.289639784489689,14.289639784489689,13.33884060184778,6.948215506536946,11.021,7.611,,
